datetime,TotalActivePower,TotalReactivePower,Voltage,CurrentIntensity,Device_1,Device_2,Device_3,Rest_active_power
4/1/2016 21:00,236.842,16.874,14267.39,999.6,5,461,1040,2441.3667
4/1/2016 22:00,254.462,14.774,14324.64,1073.6,509,1148,1049,1535.0333
4/1/2016 23:00,133.3,11.78,14508.29,552.2,564,96,1074,487.66666
4/2/2016 0:00,82.662,4.876,14524.72,339,0,10,1077,290.7
4/2/2016 1:00,81.91,3.798,14512.45,335.2,0,18,1075,272.16666
4/2/2016 2:00,47.11,10.158,14653.22,198,0,68,435,282.16666
4/2/2016 3:00,17.608,4.934,14641.92,75.4,0,10,0,283.46667
4/2/2016 4:00,16.92,3.9,14652.08,73,0,13,0,269
4/2/2016 5:00,20.138,9.33,14572.86,90.6,0,68,0,267.63333
4/2/2016 6:00,38.724,3.608,14637.23,166.4,0,0,0,645.4
4/2/2016 7:00,123.706,6.68,14529.09,512.4,0,0,895,1166.7667
4/2/2016 8:00,111.094,9.948,14286.6,469.4,0,57,1043,751.56665
4/2/2016 9:00,88.96,4.96,14212.61,373,0,0,1032,450.66666
4/2/2016 10:00,78.596,5.392,14228.21,330.19998,0,0,1035,274.93335
4/2/2016 11:00,82.458,8.542,14248.58,345.4,0,59,1037,278.3
4/2/2016 12:00,79.43,3.378,14331.26,328.4,0,0,1049,274.83334
4/2/2016 13:00,85.928,6.152,14370.68,357.6,0,0,1055,377.13333
4/2/2016 14:00,84.954,9.53,14530.75,349.8,0,54,1077,284.9
4/2/2016 15:00,34.452,4.426,14546.48,143.2,0,6,305,263.2
4/2/2016 16:00,17.356,5.558,14536.26,75.8,0,0,0,289.26666
4/2/2016 17:00,19.576,8.612,14428.54,86,0,46,0,280.26666
4/2/2016 18:00,38.998,4.848,14420.91,163.8,0,13,316,320.96667
4/2/2016 19:00,145.132,11.698,14311.22,610.6,753,0,1047,618.86664
4/2/2016 20:00,154.212,18.418,14172.94,656.2,0,52,1026,1492.2
4/2/2016 21:00,188.578,10.536,14091.72,800.6,8,168,1016,1950.9667
4/2/2016 22:00,201.786,6.084,14334.37,848,455,282,1049,1577.1
4/2/2016 23:00,120.49,8.97,14487.87,498.2,539,46,1072,351.16666
4/3/2016 0:00,19.832,4.696,14425.81,84.2,0,19,39,272.53333
4/3/2016 1:00,17.624,5.248,14494.69,79.6,0,0,0,293.73334
4/3/2016 2:00,18.926,7.588,14634.37,86.4,0,35,0,280.43335
4/3/2016 3:00,17.812,5.8120003,14556.03,76.2,0,29,0,267.86667
4/3/2016 4:00,17.31,4.704,14516.96,76.6,0,0,0,288.5
4/3/2016 5:00,18.004,5.732,14471.01,81,0,19,0,281.06668
4/3/2016 6:00,40.388,6.576,14400.03,172.4,0,44,171,458.13333
4/3/2016 7:00,188.774,8.71,14248.43,796.2,0,0,1038,2108.2334
4/3/2016 8:00,84.662,4.946,14343.58,350,0,12,1051,348.03336
4/3/2016 9:00,82.902,7.2200003,14255.34,346.6,0,50,1038,293.7
4/3/2016 10:00,82.6,4.178,14373.73,339.6,0,0,1055,321.66666
4/3/2016 11:00,74.03,3.502,14380.41,304.8,0,0,954,279.83334
4/3/2016 12:00,21.152,10.84,14495.74,97.4,0,62,0,290.53333
4/3/2016 13:00,16.942,4.318,14500.18,72.8,0,0,0,282.36667
4/3/2016 14:00,16.936,4.182,14570.12,72.4,0,0,0,282.26666
4/3/2016 15:00,21.3,10.94,14581.26,96.6,0,53,0,302
4/3/2016 16:00,17.026,4.626,14527.25,74.4,0,8,0,275.76666
4/3/2016 17:00,17.814,4.404,14563.18,78.4,0,0,0,296.9
4/3/2016 18:00,88.778,12.826,14439.15,382,872,37,136,434.63333
4/3/2016 19:00,273.938,14.0720005,14063.49,1180.8,1419,537,639,1970.6333
4/3/2016 20:00,110.042,8.77,14126.65,470.4,181,74,0,1579.0333
4/3/2016 21:00,138.442,6.97,14260.46,583,21,8,313,1965.3667
4/3/2016 22:00,190.132,11.766,14414.26,793.2,537,55,1062,1514.8667
4/3/2016 23:00,67.454,6.134,14685.01,283.6,600,0,141,383.23334
4/4/2016 0:00,17.62,5.316,14637.68,79,0,0,0,293.66666
4/4/2016 1:00,20.022,9.198,14492.67,89,0,63,0,270.7
4/4/2016 2:00,17.556,4.568,14585.07,76.8,0,0,0,292.6
4/4/2016 3:00,16.142,3.212,14523.76,70.2,0,0,0,269.03333
4/4/2016 4:00,19.254,7.464,14478.96,86.4,0,39,0,281.9
4/4/2016 5:00,16.956,4.714,14436.01,72,0,23,0,259.6
4/4/2016 6:00,81.018,5.602,14360.08,340.2,0,0,672,678.3
4/4/2016 7:00,114.122,4.174,14355.01,476,0,9,1052,841.0333
4/4/2016 8:00,118.164,11.488,14369.89,496.8,0,53,1056,860.4
4/4/2016 9:00,88.216,3.84,14414.77,366.2,0,0,1061,409.26666
4/4/2016 10:00,78.682,3.134,14239.93,325.6,0,0,1036,275.36667
4/4/2016 11:00,87.472,9.276,14346.09,363.4,0,51,1052,354.86667
4/4/2016 12:00,97.998,9.692,14397.56,409,0,7,1059,567.3
4/4/2016 13:00,86.07,5.804,14376.36,357.8,0,0,1056,378.5
4/4/2016 14:00,125.27,9.038,14398.89,523.2,648,24,1059,356.83334
4/4/2016 15:00,164.666,14.456,14397.58,696.2,1199,35,1059,451.43332
4/4/2016 16:00,131.382,8.16,14482.86,544.60004,544,0,1071,574.7
4/4/2016 17:00,21.176,5.274,14527.12,92.2,0,0,7,345.93335
4/4/2016 18:00,87.566,9.65,14396.03,366.4,0,58,712,689.43335
4/4/2016 19:00,117.784004,5.1280003,14262.11,500.6,0,0,846,1117.0667
4/4/2016 20:00,89.816,7.624,14243.02,390.4,0,0,153,1343.9333
4/4/2016 21:00,227.752,7.01,14189.73,963,468,48,1029,2250.8667
4/4/2016 22:00,145.76,14.126,14505.48,603.8,390,10,90,1939.3334
4/4/2016 23:00,81.404,4.37,14661.11,331.4,185,0,678,493.73334
4/5/2016 0:00,19.182,7.2660003,14626.1,83,0,27,0,292.7
4/5/2016 1:00,18.29,6.66,14652.12,78,0,32,0,272.83334
4/5/2016 2:00,16.578,3.926,14656.59,71.2,0,0,0,276.3
4/5/2016 3:00,16.01,3.178,14488.04,67.2,0,0,0,266.83334
4/5/2016 4:00,19.53,8.174,14475.21,85.4,0,57,0,268.5
4/5/2016 5:00,16.518,3.932,14508.01,70.6,0,0,0,275.3
4/5/2016 6:00,35.522,2.996,14567.41,151.2,0,0,241,351.03333
4/5/2016 7:00,170.238,9.234,14315.57,717,0,50,1047,1740.3
4/5/2016 8:00,114.602,6.18,14333.82,482,0,337,1050,523.0333
4/5/2016 9:00,92.89,4.994,14438.67,383.8,0,80,1065,403.16666
4/5/2016 10:00,102.982,7.196,14357.34,430.8,0,278,1053,385.36667
4/5/2016 11:00,89.118004,13.488,14325.3,376.4,0,56,1048,381.3
4/5/2016 12:00,28.604,17.19,14458.05,138.4,0,0,67,409.73334
4/5/2016 13:00,22.398,14.064,14482.29,110.4,0,2,0,371.3
4/5/2016 14:00,27.23,21.434,14583.78,140.2,0,57,0,396.83334
4/5/2016 15:00,30.91,18.482,14534.43,150,0,0,0,515.1667
4/5/2016 16:00,27.562,15.798,14587.42,128.2,0,0,0,459.36667
4/5/2016 17:00,30.75,21.236,14539.48,151.8,0,58,0,454.5
4/5/2016 18:00,27.966,12.622,14565.93,130.6,0,5,0,461.1
4/5/2016 19:00,161.332,11.316,14395.97,688.4,0,512,745,1431.8667
4/5/2016 20:00,243.332,14.032,14257.6,1036.2,168,848,1039,2000.5333
4/5/2016 21:00,285.158,10.884,14160.6,1212.6,382,1793,1025,1552.6333
4/5/2016 22:00,161.126,5.774,14446.26,670.2,536,85,1066,998.43335
4/5/2016 23:00,86.25,4.482,14533.28,354.2,0,0,1077,360.5
4/6/2016 0:00,78.652,5.6080003,14577.26,321.4,0,43,955,312.86667
4/6/2016 1:00,21.708,6.976,14558.16,99.200005,0,21,0,340.8
4/6/2016 2:00,19.014,3.298,14574.56,85.4,0,0,0,316.9
4/6/2016 3:00,20.605999,4.714,14516.57,91.6,0,31,0,312.43335
4/6/2016 4:00,21.696,6.588,14515.37,96.6,0,29,0,332.6
4/6/2016 5:00,18.882,2.51,14494.76,82.200005,0,0,0,314.7
4/6/2016 6:00,35.06,4.498,14502.7,153.2,0,18,0,566.3333
4/6/2016 7:00,114.834,7.138,14417.95,479.6,0,41,594,1278.9
4/6/2016 8:00,114.294,2.74,14336.6,479.6,0,573,1050,281.90002
4/6/2016 9:00,82.442,5.8,14398.3,340.4,0,23,1058,293.03336
4/6/2016 10:00,81.398,5.482,14365.94,334.6,0,37,1054,265.63333
4/6/2016 11:00,80.412,3.838,14344.73,331,0,0,1051,289.19998
4/6/2016 12:00,18.848,6.4,14557.4,86.6,0,23,7,284.13333
4/6/2016 13:00,18.366,6.692,14565.42,82.8,0,39,0,267.1
4/6/2016 14:00,18.222,5.78,14694.07,80,0,0,0,303.69998
4/6/2016 15:00,18.224,6.018,14617,81.4,0,21,0,282.73334
4/6/2016 16:00,28.514,6.806,14537.12,122.6,0,39,112,324.23334
4/6/2016 17:00,85.522,4.516,14446.35,351.4,0,0,1066,359.36667
4/6/2016 18:00,191.674,7.138,14310.13,806.8,0,1780,1045,369.56668
4/6/2016 19:00,133.252,14.138,14336.65,571.4,0,1197,528,495.86667
4/6/2016 20:00,38.2,5.412,14444.8,162,0,51,0,585.6667
4/6/2016 21:00,140.086,2.668,14316.57,586,0,323,646,1365.7667
4/6/2016 22:00,144.436,12.044,14352.36,610.4,0,1123,0,1284.2667
4/6/2016 23:00,76.798004,6.412,14524.84,315.4,0,54,0,1225.9667
4/7/2016 0:00,59.478,3.482,14590.1,242.2,0,10,0,981.3
4/7/2016 1:00,27.206,9.568,14457.9,120,0,70,0,383.43335
4/7/2016 2:00,17.628,3.892,14504.85,76,0,15,0,278.8
4/7/2016 3:00,18.024,4.28,14484.01,78,0,9,0,291.4
4/7/2016 4:00,21.348,9.316,14487.92,95.8,0,72,0,283.8
4/7/2016 5:00,53.886,2.94,14420.45,224.4,0,10,609,279.1
4/7/2016 6:00,17.568,4.296,14398.1,77,0,0,0,292.8
4/7/2016 7:00,42.974,7.844,14437.07,192.2,0,61,0,655.23334
4/7/2016 8:00,41.464,4.188,14450.6,172.6,0,0,0,691.06665
4/7/2016 9:00,106.164,3.452,14349.05,447.2,10,464,702,593.4
4/7/2016 10:00,125.93,9.696,14434.73,526.4,526,144,1063,365.83334
4/7/2016 11:00,163.752,8.264,14332.63,691.8,591,1732,93,313.19998
4/7/2016 12:00,30.148,10.186,14475.15,136.6,0,226,0,276.46667
4/7/2016 13:00,19.678,6.094,14553.28,85.6,0,50,0,277.96667
4/7/2016 14:00,17.83,4.984,14652.79,77.8,0,9,0,288.16666
4/7/2016 15:00,29.383999,7.328,14570.86,127.2,0,75,0,414.73334
4/7/2016 16:00,34.532,3.208,14468.53,147.8,0,10,0,565.5333
4/7/2016 17:00,22.136,3.322,14381,93.6,0,10,0,358.93335
4/7/2016 18:00,58.148,9.292,14361.75,247,0,72,538,359.13333
4/7/2016 19:00,25.223999,3.838,14320.47,105.6,0,3,62,355.4
4/7/2016 20:00,20.648,3.274,14308.56,86.4,0,5,0,339.13333
4/7/2016 21:00,197.822,8.17,14127.12,840.60004,0,56,770,2471.0334
4/7/2016 22:00,200.28,4.072,14232.53,839,0,0,1035,2303
4/7/2016 23:00,202.672,3.744,14345.72,842.2,0,8,1051,2318.8667
4/8/2016 0:00,167.446,9.238,14436.39,694,0,54,371,2365.7666
4/8/2016 1:00,137.94,2.342,14323.9,573.39996,0,0,0,2299
4/8/2016 2:00,140.69,3.9,14392.84,581.4,0,7,0,2337.8333
4/8/2016 3:00,143.754,7.706,14435.2,594.4,0,54,0,2341.9
4/8/2016 4:00,139.746,2.632,14397.77,577.2,0,0,0,2329.1
4/8/2016 5:00,136.718,3.6759999,14372.2705,565.8,0,3,0,2275.6333
4/8/2016 6:00,109.824,7.242,14365.14,457.4,0,54,0,1776.4
4/8/2016 7:00,54.29,4.97,14489.89,228.8,0,0,0,904.8333
4/8/2016 8:00,35.065998,4.566,14535.04,159.6,0,5,0,579.43335
4/8/2016 9:00,77.318,8.458,14426.82,331.8,0,53,726,509.63333
4/8/2016 10:00,42.16,4.614,14361.07,196.4,0,0,0,702.6667
4/8/2016 11:00,37.398,3.582,14340.64,175.6,0,7,0,616.3
4/8/2016 12:00,34.112,10.252,14353.19,162.6,0,53,0,515.5333
4/8/2016 13:00,49.742,4.332,14398.4795,219,0,0,350,479.03333
4/8/2016 14:00,80.918,3.998,14456.07,331.19998,0,7,1067,274.63333
4/8/2016 15:00,43.196,9.886,14530.69,182.6,0,53,379,287.93332
4/8/2016 16:00,15.766,3.208,14563.22,68.6,0,0,0,262.76666
4/8/2016 17:00,17.776,6.0559998,14578.78,77.4,0,9,0,287.26666
4/8/2016 18:00,19.64,9.184,14464.16,86.6,0,52,0,275.33334
4/8/2016 19:00,15.5720005,3.036,14410.18,65.8,0,0,0,259.53333
4/8/2016 20:00,18.008,6.272,14359.6,79.4,0,12,0,288.13333
4/8/2016 21:00,19.138,8.402,14383.98,84.6,0,49,0,269.96667
4/8/2016 22:00,15.738,3.048,14249.66,67.6,0,0,0,262.3
4/8/2016 23:00,56.86,5.282,14477.84,235.4,0,13,652,282.66666
4/9/2016 0:00,19.528,9.148,14600.41,87.8,0,48,0,277.46667
4/9/2016 1:00,16.772,4.368,14491.45,71,0,0,0,279.53333
4/9/2016 2:00,16.688,4.258,14454.2,69.4,0,13,0,265.13333
4/9/2016 3:00,19.39,8.678,14498.9795,87.2,0,47,0,276.16666
4/9/2016 4:00,16.962,4.6480002,14501.6,74.4,0,0,0,282.7
4/9/2016 5:00,16.264,3.862,14478.05,71,0,12,0,259.06668
4/9/2016 6:00,19.958,9.032,14444.26,91.6,0,47,0,285.63333
4/9/2016 7:00,16.568,4.524,14502.79,70.8,0,0,0,276.13333
4/9/2016 8:00,16.428,4.304,14491.58,69,0,13,0,260.8
4/9/2016 9:00,26.682,9.294,14445.33,117.8,0,47,109,288.7
4/9/2016 10:00,55.55,3.084,14217.92,233.59999,0,0,658,267.83334
4/9/2016 11:00,16.972,4.656,14353.75,71.8,0,14,0,268.86667
4/9/2016 12:00,19.124,8.146,14414.18,84,0,46,0,272.73334
4/9/2016 13:00,16.222,3.738,14498.78,68.2,0,0,0,270.36667
4/9/2016 14:00,18.362,6.696,14457.16,80.4,0,19,0,287.03333
4/9/2016 15:00,70.918,10.092,14401.04,301.6,822,41,0,318.96667
4/9/2016 16:00,66.056,6.816,14398.3,292.8,810,0,9,281.93332
4/9/2016 17:00,86.176,11.088,14384.4795,360.2,0,31,1058,347.26666
4/9/2016 18:00,59.392,11.584001,14433.58,258.2,0,32,531,426.86667
4/9/2016 19:00,144.884,5.478,14284.56,610.8,0,0,0,2414.7334
4/9/2016 20:00,97.584,7.212,14250.75,412.4,7,39,629,951.4
4/9/2016 21:00,96.404,5.64,14371.03,405.2,503,24,807,272.73334
4/9/2016 22:00,49.6,6.7139997,14507.41,210.4,525,0,0,301.6667
4/9/2016 23:00,18.436,7.05,14511.11,83.8,0,41,0,266.26666
4/10/2016 0:00,18.504,7.088,14537.7,85.2,0,21,0,287.4
4/10/2016 1:00,17.024,4.93,14521.15,77.4,0,0,0,283.73334
4/10/2016 2:00,18.67,7.506,14575.98,84,0,45,0,266.16666
4/10/2016 3:00,18.906,7.626,14481.36,88,0,18,0,297.1
4/10/2016 4:00,16.086,3.494,14479.73,72.2,0,0,0,268.1
4/10/2016 5:00,48.918,7.038,14403.46,208,0,45,497,273.30002
4/10/2016 6:00,23.472,5.808,14305.46,103.6,0,15,93,283.2
4/10/2016 7:00,15.842,3.382,14430.49,65.2,0,0,0,264.03333
4/10/2016 8:00,19.902,8.892,14374.33,89.799995,0,48,0,283.7
4/10/2016 9:00,17.176,5.038,14480.51,74.6,0,14,0,272.26666
4/10/2016 10:00,16.38,3.71,14339.39,69.4,0,0,0,273
4/10/2016 11:00,19.53,8.584,14377.5205,87.6,0,50,0,275.5
4/10/2016 12:00,16.894001,4.69,14493.93,73.4,0,13,0,268.56668
4/10/2016 13:00,17.316,4.954,14501.03,75,0,0,0,288.6
4/10/2016 14:00,19.288,8.4800005,14480.91,86,0,52,0,269.46667
4/10/2016 15:00,17.098,5.106,14535.06,75.8,0,12,0,272.96667
4/10/2016 16:00,62.15,5.5,14460.21,257.4,0,0,739,296.8333
4/10/2016 17:00,23.99,8.732,14573.84,109,0,55,0,344.83334
4/10/2016 18:00,33.746,4.818,14404.99,155.8,0,8,0,554.43335
4/10/2016 19:00,32.214,4.422,14425.84,147.6,13,0,0,523.9
4/10/2016 20:00,62.4,6.654,14387.55,270.6,196,85,0,759
4/10/2016 21:00,61.806,5.946,14345.72,267.6,0,89,0,941.1
4/10/2016 22:00,70.96,5.516,14350.51,303.6,0,86,169,927.6667
4/10/2016 23:00,109.092,11.026,14505.06,453.4,0,86,1074,658.2
4/11/2016 0:00,89.728,10.096,14462.65,370.2,0,86,1067,342.46667
4/11/2016 1:00,65.726,9.486,14479.6,271.8,0,85,749,261.43332
4/11/2016 2:00,23.24,13.334,14466.83,108.200005,0,85,0,302.33334
4/11/2016 3:00,20.802,10.072,14487.29,91.8,0,84,0,262.7
4/11/2016 4:00,21.35,10.594,14462.8,95.6,0,85,0,270.83334
4/11/2016 5:00,21.794,11.25,14424.37,97.6,0,84,0,279.23334
4/11/2016 6:00,21.402,10.564,14407.48,97.2,0,84,0,272.7
4/11/2016 7:00,21.726,11.282,14421.25,97.4,0,84,0,278.1
4/11/2016 8:00,20.946001,10.242,14378.56,93.4,0,83,0,266.1
4/11/2016 9:00,87.858,11.85,14366.14,370.4,0,75,836,553.3
4/11/2016 10:00,94.645996,3.122,14366.51,393.19998,0,0,1054,523.43335
4/11/2016 11:00,82.028,3.436,14411.34,336.19998,0,0,1060,307.13333
4/11/2016 12:00,79.026,9.504,14393.35,328.8,0,63,974,280.1
4/11/2016 13:00,16.984,5.058,14465.6,71.8,0,11,0,272.06668
4/11/2016 14:00,17.114,4.85,14522.85,72,0,0,0,285.23334
4/11/2016 15:00,20.234,10.122,14594.14,90.2,0,67,0,270.23334
4/11/2016 16:00,17.252,5.112,14691.53,75.4,0,0,0,287.53333
4/11/2016 17:00,17.418,5.596,14642.34,77.799995,0,0,0,290.30002
4/11/2016 18:00,19.868,9.592,14525.17,89.8,0,67,0,264.13333
4/11/2016 19:00,16.94,4.816,14535.62,72,0,0,0,282.33334
4/11/2016 20:00,17.128,4.926,14384.66,73,0,0,0,285.46667
4/11/2016 21:00,19.58,8.842,14378.87,86.2,0,64,0,262.33334
4/11/2016 22:00,58.44,4.9440002,14558.83,241.8,0,0,681,293
4/11/2016 23:00,16.252,3.756,14435.17,69.2,0,5,0,265.86667
4/12/2016 0:00,20.328001,9.7300005,14318.82,90.8,0,60,0,278.8
4/12/2016 1:00,16.388,4.028,14352.51,69.6,0,0,0,273.13333
4/12/2016 2:00,16.108,3.67,14421.3,66.4,0,8,0,260.46667
4/12/2016 3:00,21.188,10.966,14417.56,96.8,0,57,0,296.13333
4/12/2016 4:00,16.062,3.624,14446.23,68.8,0,0,0,267.7
4/12/2016 5:00,16.578001,4.28,14415.46,70.6,0,8,0,268.3
4/12/2016 6:00,20.122,9.362,14434.12,90,0,54,0,281.36667
4/12/2016 7:00,16.374,3.968,14392.19,69.200005,0,0,0,272.9
4/12/2016 8:00,17.586,5.544,14366.81,75.6,0,13,0,280.1
4/12/2016 9:00,51.98,8.158,14421.94,216,0,51,545,270.33334
4/12/2016 10:00,35.174,3.754,14535.45,148,0,0,314,272.23334
4/12/2016 11:00,18.51,7.0620003,14371.68,82.6,0,15,0,293.5
4/12/2016 12:00,18.592001,7.798,14412.35,81.6,0,51,0,258.86667
4/12/2016 13:00,16.31,3.998,14435.83,68,0,0,0,271.83334
4/12/2016 14:00,18.016,6.226,14306.79,79.6,0,17,0,283.26666
4/12/2016 15:00,18.718,7.822,14441.75,81.4,0,47,0,264.96667
4/12/2016 16:00,17.152,4.872,14496.08,73,0,0,0,285.86667
4/12/2016 17:00,17.428,5.438,14500.26,75.2,0,24,0,266.46667
4/12/2016 18:00,19.502,8.852,14386.25,87,0,43,0,282.03333
4/12/2016 19:00,16.798,4.734,14411.44,71.6,0,0,0,279.96667
4/12/2016 20:00,17.380001,5.604,14455.33,72.2,0,26,0,263.66666
4/12/2016 21:00,60.932,8.658,14442.42,256.6,0,44,685,286.53333
4/12/2016 22:00,33.324,4.672,14411.7,138.6,0,0,274,281.4
4/12/2016 23:00,17.156,4.992,14374.46,71.8,0,23,0,262.93332
4/13/2016 0:00,19.808,9.17,14382.37,88.6,0,45,0,285.13333
4/13/2016 1:00,15.972,3.422,14429.09,65.8,0,0,0,266.2
4/13/2016 2:00,18.33,6.58,14408,80.8,0,23,0,282.5
4/13/2016 3:00,19.12,8.342,14392.3,84.6,0,45,0,273.66666
4/13/2016 4:00,15.610001,3.066,14396.63,64.4,0,0,0,260.16666
4/13/2016 5:00,19.214,7.836,14353.81,86.4,0,23,0,297.23334
4/13/2016 6:00,18.678,7.506,14326.27,81.6,0,44,0,267.30002
4/13/2016 7:00,15.91,3.558,14379.1,66,0,0,0,265.16666
4/13/2016 8:00,18.586,7.032,14364.43,81.2,0,25,0,284.76666
4/13/2016 9:00,47.642,7.828,14373.68,200.4,0,42,473,279.03333
4/13/2016 10:00,46.434002,3.424,14282.66,193,0,0,502,271.9
4/13/2016 11:00,18.27,6.7060003,14480.26,79.4,0,28,0,276.5
4/13/2016 12:00,18.752,8.05,14526.52,84.8,0,41,0,271.53333
4/13/2016 13:00,17.452,5.404,14435.58,74.8,0,0,0,290.86667
4/13/2016 14:00,17.728,6.032,14361.8,75.6,0,29,0,266.46667
4/13/2016 15:00,18.446001,7.572,14383.28,82,0,42,0,265.43335
4/13/2016 16:00,18.02,6.284,14450.86,79.2,0,0,0,300.33334
4/13/2016 17:00,17.44,5.62,14419.61,76,0,28,0,262.66666
4/13/2016 18:00,18.898,8.018,14351.85,83.2,0,40,0,274.96667
4/13/2016 19:00,16.76,4.376,14400.6,71,0,0,0,279.33334
4/13/2016 20:00,18.282,6.6,14460.55,78.8,0,32,0,272.7
4/13/2016 21:00,32.438,8.334,14404.8,139,0,37,214,289.63333
4/13/2016 22:00,63.73,2.672,14389.8,262.4,0,0,799,263.16666
4/13/2016 23:00,19.502,8.208,14518.85,87.4,0,34,0,291.03333
4/14/2016 0:00,18.69,7.526,14361.31,82.2,0,34,0,277.5
4/14/2016 1:00,15.55,3.178,14363.82,64,0,0,0,259.16666
4/14/2016 2:00,19.752,8.616,14374.97,87.2,0,39,0,290.2
4/14/2016 3:00,18.532,7.392,14469.16,81.200005,0,29,0,279.86667
4/14/2016 4:00,15.888,3.352,14504.06,69.2,0,0,0,264.80002
4/14/2016 5:00,19.946,8.93,14472.86,86.8,0,43,0,289.43335
4/14/2016 6:00,18.4,7.02,14419.01,80,0,27,0,279.66666
4/14/2016 7:00,16.112,3.562,14383.93,67.6,0,0,0,268.53333
4/14/2016 8:00,19.572,8.708,14503.94,87,0,43,0,283.2
4/14/2016 9:00,17.508,5.952,14349.1,75.4,0,26,0,265.8
4/14/2016 10:00,56.668,4.21,14247.44,238.2,0,0,659,285.46667
4/14/2016 11:00,38.782,7.64,14341.83,167.8,0,44,334,268.36667
4/14/2016 12:00,17.2,5.566,14432.34,73.6,0,23,0,263.66666
4/14/2016 13:00,18.208,6.5820003,14478.16,78.2,0,0,0,303.46667
4/14/2016 14:00,18.672,7.594,14369.811,81.4,0,50,0,261.2
4/14/2016 15:00,17.582,5.93,14389.2705,75.4,0,21,0,272.03333
4/14/2016 16:00,17.076,4.852,14374.74,73.2,0,0,0,284.6
4/14/2016 17:00,19.210001,8.338,14339.98,83.8,0,51,0,269.16666
4/14/2016 18:00,18.09,6.404,14410.16,78.4,0,18,0,283.5
4/14/2016 19:00,16.17,3.704,14459.79,67.4,0,0,0,269.5
4/14/2016 20:00,20.518,10.18,14503.19,91.200005,0,57,0,284.96667
4/14/2016 21:00,18.318,6.924,14482.51,79.4,0,16,0,289.30002
4/14/2016 22:00,28.51,3.5279999,14549.25,119.799995,0,0,206,269.16666
4/14/2016 23:00,69.314,9.922,14470.3,289.6,0,57,809,289.23334
4/15/2016 0:00,18.224,6.9240003,14460.31,80.6,0,17,0,286.73334
4/15/2016 1:00,15.76,3.328,14416.25,64.8,0,0,0,262.66666
4/15/2016 2:00,20.548,9.96,14441.11,92.6,0,56,0,286.46667
4/15/2016 3:00,18.122,6.624,14490.43,78.8,0,16,0,286.03333
4/15/2016 4:00,16.272,3.764,14514.9,69.2,0,0,0,271.2
4/15/2016 5:00,20.818,10.482,14468.35,93.799995,0,57,0,289.96667
4/15/2016 6:00,17.138,5.23,14519.33,74.4,0,15,0,270.63333
4/15/2016 7:00,17.262,5.092,14539.38,74.8,0,0,0,287.7
4/15/2016 8:00,20.106,9.618,14468.69,91.6,0,57,0,278.1
4/15/2016 9:00,16.538,4.514,14405.33,69.4,0,14,0,261.63333
4/15/2016 10:00,17.836,5.852,14375.73,77,0,0,0,297.26666
4/15/2016 11:00,50.45,8.5060005,14318.16,212.8,0,59,511,270.83334
4/15/2016 12:00,44.796,3.9819999,14246.66,186.2,0,11,475,260.6
4/15/2016 13:00,17.75,5.722,14392.59,76.8,0,0,0,295.83334
4/15/2016 14:00,36.41,7.7200003,14331.93,164.4,0,149,0,457.83334
4/15/2016 15:00,101.344,14.764,14246.38,436.4,0,25,608,1056.0667
4/15/2016 16:00,48.538,6.668,14384.89,204.59999,0,4,348,456.96667
4/15/2016 17:00,14.2,7.362,14383.07,67.6,0,21,0,215.66667
4/15/2016 18:00,14.642,7.4440002,14371.99,73.8,0,25,0,219.03333
4/15/2016 19:00,12.934,7.468,14325.89,63.2,0,19,0,196.56667
4/15/2016 20:00,12.272,6.468,14350.16,58.4,0,6,0,198.53334
4/15/2016 21:00,19.844,7.272,14397.38,92.6,0,75,0,255.73334
4/15/2016 22:00,107.27,8.536,14458.55,446.4,0,400,494,893.8333
4/15/2016 23:00,47.09,8.244,14633.37,198.40001,0,0,457,327.83334
4/16/2016 0:00,13.474,7.976,14579.95,64.6,0,26,0,198.56667
4/16/2016 1:00,13.368,8.272,14568.45,65.4,0,26,0,196.8
4/16/2016 2:00,11.834,5.632,14524.1,56.2,0,0,0,197.23334
4/16/2016 3:00,13.35,8.0720005,14516.64,63.6,0,24,0,198.5
4/16/2016 4:00,12.962,7.312,14505.29,62.4,0,25,0,191.03333
4/16/2016 5:00,11.57,5.304,14431.35,55.600002,0,0,0,192.83333
4/16/2016 6:00,13.62,8.444,14494.16,65.6,0,25,0,202
4/16/2016 7:00,48.672,6.548,14432.74,217.6,0,25,269,517.2
4/16/2016 8:00,75.134,4.95,14269.5205,312.6,0,0,1039,213.23334
4/16/2016 9:00,27.855999,7.844,14313.91,122.4,0,24,241,199.26666
4/16/2016 10:00,12.212,6.418,14389.77,59.600002,0,21,0,182.53333
4/16/2016 11:00,13.622,4.778,14388.39,60.600002,0,3,0,224.03334
4/16/2016 12:00,35.374,10.42,14391.34,160.2,0,24,0,565.56665
4/16/2016 13:00,16,6.6940002,14418.65,76.6,0,13,0,253.66667
4/16/2016 14:00,18.23,4.938,14406.62,78.8,0,12,0,291.83334
4/16/2016 15:00,21.634,7.068,14320.96,93.2,0,24,0,336.56668
4/16/2016 16:00,21.552,7.336,14439.83,93.8,0,6,0,353.2
4/16/2016 17:00,76.84,5.26,14383.55,319,0,19,847,414.66666
4/16/2016 18:00,60.354,7.604,14452.24,251.4,0,24,770,211.9
